"Link Channel","ID Channel","Waktu","Link video","Komentar","Like"
"https://www.youtube.com/@maulidinanurislamiah8428","@maulidinanurislamiah8428","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgyjBM4EH3Pvl364OdR4AaABAg","Nonton film ini nangis bgt haru karna ceritanya dan nangis bangga karna sedikit banyak ngikutin cerita bang Ryan tntng proses dia bikin film ini. Dr awal opening udh menitipkan air mata,yaampun bangga bgt","1"
"https://www.youtube.com/@javanessepride1705","@javanessepride1705","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgwpesCGuvBJQVPwL4R4AaABAg","Bangga sama film ini setelah juki ada jumbo","1"
"https://www.youtube.com/@flkrhmwt","@flkrhmwt","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugx6Dll2ntJqQnKjYj14AaABAg","Terima kasih.","5"
"https://www.youtube.com/@oziejbi9001","@oziejbi9001","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgyDuutb961YSil7w7h4AaABAg","Film terniat dan melewati proses Panjang karya Indonesia  support trus biar bisa ditonton oleh negara lain","5"
"https://www.youtube.com/@ryoutadikach","@ryoutadikach","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugyiuq9EJn2OteAkwHB4AaABAg","Lets go lebaran nonton jumbo.","3"
"https://www.youtube.com/@atikkurniawan2572","@atikkurniawan2572","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxAYwinBQiKT8gGYiB4AaABAg","yang saya apresiasi dan bangga justru dengan pencetus film ini, dia jadi menghidupkan industri film baru di indonesia. semoga sukses, dan bukan film yang pertama dan terakhir, supaya jangankaburdulu","2"
"https://www.youtube.com/@habudi8216","@habudi8216","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgzBi7tiPr1STkU4MLR4AaABAg&pp=0gcJCSMANpG00pGi","Bang Arya nyebutin kata terlarang lagi bagi mba Anti ""Perselingkuhan""","2"
"https://www.youtube.com/@Idontwannatiktok","@Idontwannatiktok","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugw7zStCW-l_5ZaS8aR4AaABAg","Habis nonton kemarin, bagus banget indahhhhh banget","3"
"https://www.youtube.com/@juliaalyssa5171","@juliaalyssa5171","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxpS5PwcJ8zWBfpaEF4AaABAg&pp=0gcJCSMANpG00pGi","10 menit pertama nonton aja udah nangis, bangga banget Indonesia bisa buat animasi sebagus itu :')","1"
"https://www.youtube.com/@oziejbi9001","@oziejbi9001","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxJNgDjUXvKeicJKKN4AaABAg","Jumbo is the Real film Keluarga, dari yang kecil smpai yang tua dan anak kecil didalam diri kita","2"
"https://www.youtube.com/@aldisaputra9881","@aldisaputra9881","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxDEuy1Gz7JUM1tMdZ4AaABAg","Baru nonton kemarin!! Enak untuk dinikmati!","2"
"https://www.youtube.com/@jaliljafran9020","@jaliljafran9020","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugy33RkM_jzVWs5bZ014AaABAg","Harus Banyakin sih kata Gw mah Animasi2 Kek gini. Biar makin variatif film2 kita. Ya kaaann…","1"
"https://www.youtube.com/@aguspurwanto6222","@aguspurwanto6222","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugx6cqOcXoH2akgpACp4AaABAg","Selama nonton sangat menikmatin animasinya.. keren bgt..","2"
"https://www.youtube.com/@HannreuhieckMusicChannel","@HannreuhieckMusicChannel","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxQToDn-iWLi8xynw14AaABAg","wez...keren bangeeeeeettttt","3"
"https://www.youtube.com/@surmadi_aby","@surmadi_aby","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgwkHF_giJy0d7ZuHjt4AaABAg","Syuting nya di Food Temptation MKG 3","2"
"https://www.youtube.com/@albinegacahaya2696","@albinegacahaya2696","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugy1qpXhIUnb4VkaD1Z4AaABAg","Ma'af, salfokk sama kaos ABANGnya","1"
"https://www.youtube.com/@aninmaha1166","@aninmaha1166","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgzdWJ6Uyq8UggtPDN54AaABAg","tmi aja - kambingnya adek ku kadang juga ikut nonton tv ka hihihi apalagi cuman ikut jalan2","1"
"https://www.youtube.com/@hegarmanggala2123","@hegarmanggala2123","3 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgySR_9oVfUDtELzMxV4AaABAg","Brusan nonton., emank sebagus itu film nya ., pengen nonton lagi sih","2"
"https://www.youtube.com/@maulidinanurislamiah8428","@maulidinanurislamiah8428","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgyjBM4EH3Pvl364OdR4AaABAg","Nonton film ini nangis bgt haru karna ceritanya dan nangis bangga karna sedikit banyak ngikutin cerita bang Ryan tntng proses dia bikin film ini. Dr awal opening udh menitipkan air mata,yaampun bangga bgt","1"
"https://www.youtube.com/@javanessepride1705","@javanessepride1705","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgwpesCGuvBJQVPwL4R4AaABAg","Bangga sama film ini setelah juki ada jumbo","1"
"https://www.youtube.com/@flkrhmwt","@flkrhmwt","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugx6Dll2ntJqQnKjYj14AaABAg","Terima kasih.","5"
